variant,label,family,role,split,task_id,seed,shifted,score
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,103,False,0.5222857142857142
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.5987
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.5517
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.7019785714285715
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.6896666666666667
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.6685833333333333
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.6477642857142857
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.6368
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.5785
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.7591428571428571
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.7541249999999999
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.7190000000000001
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,103,False,0.6688214285714286
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.3495
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.3324
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.36372
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.2996
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.43019999999999997
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.32532
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.3552
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.3321
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.369525
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.30542
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.43594499999999997
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,104,True,0.32515499999999997
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.3267
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.3148
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.34834
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.2826
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.4113
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.32314
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.3328
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.3124
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.35617
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.29055
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.41864999999999997
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,104,True,0.32182
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.3606
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.406
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.46240000000000003
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.3921
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.5436
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.3733
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.3237
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.3927
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.38208
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.312445
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.46062
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,104,True,0.365985
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.2915
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.3217
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.309295
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.24320999999999998
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.373635
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.326935
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.3193
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.3234
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.33447
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.2708
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.39915
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,105,True,0.32037000000000004
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.3428
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.3076
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.36924999999999997
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.30387
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.43077
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.31918
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.3599
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.3083
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.390245
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.32483
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.451905
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,105,True,0.319565
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.3515
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.3917
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.45668
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.38709499999999997
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.5350199999999999
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.365435
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.3515
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.3917
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.45668
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.38709499999999997
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.5350199999999999
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,105,True,0.365435
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.3269
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.4164
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.33531
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.26449
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.41858999999999996
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.37902
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.3082
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.4164
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.31656
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.24574
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.39984
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,106,True,0.37902
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.346
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.382
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.36061
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.31294
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.43700999999999995
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.29581
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.346
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.382
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.36061
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.31294
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.43700999999999995
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,106,True,0.29581
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.462
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.5653
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.52612
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.447855
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.63918
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.4609150000000001
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.4126
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.4877
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.49508
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.420695
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.5926199999999999
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,106,True,0.418235
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.3134
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.3557
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.32780000000000004
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.260015
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.39894
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.345635
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.2779
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.3557
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.29228
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.224495
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.36341999999999997
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,107,True,0.345635
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.3023
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.3412
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.31381000000000003
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.261035
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.38205
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.29480500000000004
original,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.2921
utility_only,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.3374
balanced,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.30188
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.25644
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.36935999999999997
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task6_incident_response_week,107,True,0.27128
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.4068
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.4786
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.49144
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.41751
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.58716
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.41323
original,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.4068
utility_only,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.4786
balanced,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.49144
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.41751
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.58716
no_coherence,gemma4:26b,gemma4,primary_model,heldout,task7_quarterly_headcount_plan,107,True,0.41323
original,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,108,True,0.2561
utility_only,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,108,True,0.3121
balanced,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,108,True,0.27484
adaptation_heavy,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,108,True,0.209235
adaptation_light,gemma4:26b,gemma4,primary_model,heldout,task3_startup_week,108,True,0.33726
